Sensor,Date_Time,Date,Time,Count
St Kilda Rd-Alexandra Gardens,2019-07-21T22:00:00Z,2019-07-22,8,425
Lonsdale St (South),2019-07-21T22:00:00Z,2019-07-22,8,313
Lygon St (West),2019-07-21T22:00:00Z,2019-07-22,8,133
City Square,2019-07-21T22:00:00Z,2019-07-22,8,NA
Flinders St-Spring St (West),2019-07-21T22:00:00Z,2019-07-22,8,572
Flinders St-Spark La,2019-07-21T22:00:00Z,2019-07-22,8,312
Southbank,2019-07-21T22:00:00Z,2019-07-22,8,1927
Queen St (West),2019-07-21T22:00:00Z,2019-07-22,8,703
Lygon St (East),2019-07-21T22:00:00Z,2019-07-22,8,93
Flinders St-Swanston St (West),2019-07-21T22:00:00Z,2019-07-22,8,2347
Alfred Place,2019-07-21T22:00:00Z,2019-07-22,8,745
Lonsdale St-Spring St (West),2019-07-21T22:00:00Z,2019-07-22,8,751
Grattan St-Swanston St (West),2019-07-21T22:00:00Z,2019-07-22,8,333
Monash Rd-Swanston St (West),2019-07-21T22:00:00Z,2019-07-22,8,321
Tin Alley-Swanston St (West),2019-07-21T22:00:00Z,2019-07-22,8,149
Bourke Street Mall (North),2019-07-21T23:00:00Z,2019-07-22,9,859
Bourke Street Mall (South),2019-07-21T23:00:00Z,2019-07-22,9,710
Melbourne Central,2019-07-21T23:00:00Z,2019-07-22,9,797
Town Hall (West),2019-07-21T23:00:00Z,2019-07-22,9,1201
Princes Bridge,2019-07-21T23:00:00Z,2019-07-22,9,1752
Flinders Street Station Underpass,2019-07-21T23:00:00Z,2019-07-22,9,2160
Birrarung Marr,2019-07-21T23:00:00Z,2019-07-22,9,252
Webb Bridge,2019-07-21T23:00:00Z,2019-07-22,9,267
Southern Cross Station,2019-07-21T23:00:00Z,2019-07-22,9,2876
Victoria Point,2019-07-21T23:00:00Z,2019-07-22,9,585
Waterfront City,2019-07-21T23:00:00Z,2019-07-22,9,37
New Quay,2019-07-21T23:00:00Z,2019-07-22,9,178
Flagstaff Station,2019-07-21T23:00:00Z,2019-07-22,9,NA
Sandridge Bridge,2019-07-21T23:00:00Z,2019-07-22,9,792
State Library,2019-07-21T23:00:00Z,2019-07-22,9,671
Collins St (North),2019-07-21T23:00:00Z,2019-07-22,9,906
Collins Place (South),2019-07-21T23:00:00Z,2019-07-22,9,1433
Collins Place (North),2019-07-21T23:00:00Z,2019-07-22,9,1012
Chinatown-Swanston St (North),2019-07-21T23:00:00Z,2019-07-22,9,208
Chinatown-Lt Bourke St (South),2019-07-21T23:00:00Z,2019-07-22,9,181
Bourke St-Russell St (West),2019-07-21T23:00:00Z,2019-07-22,9,386
Flinders St-Elizabeth St (East),2019-07-21T23:00:00Z,2019-07-22,9,2074
Spencer St-Collins St (South),2019-07-21T23:00:00Z,2019-07-22,9,881
Spencer St-Collins St (North),2019-07-21T23:00:00Z,2019-07-22,9,2983
Melbourne Convention Exhibition Centre,2019-07-21T23:00:00Z,2019-07-22,9,NA
QV Market-Elizabeth St (West),2019-07-21T23:00:00Z,2019-07-22,9,457
QV Market-Peel St,2019-07-21T23:00:00Z,2019-07-22,9,121
The Arts Centre,2019-07-21T23:00:00Z,2019-07-22,9,1573
St Kilda Rd-Alexandra Gardens,2019-07-21T23:00:00Z,2019-07-22,9,222
Lonsdale St (South),2019-07-21T23:00:00Z,2019-07-22,9,279
Lygon St (West),2019-07-21T23:00:00Z,2019-07-22,9,141
City Square,2019-07-21T23:00:00Z,2019-07-22,9,NA
Flinders St-Spring St (West),2019-07-21T23:00:00Z,2019-07-22,9,516
Flinders St-Spark La,2019-07-21T23:00:00Z,2019-07-22,9,247
Southbank,2019-07-21T23:00:00Z,2019-07-22,9,1121
Queen St (West),2019-07-21T23:00:00Z,2019-07-22,9,540
Lygon St (East),2019-07-21T23:00:00Z,2019-07-22,9,108
Flinders St-Swanston St (West),2019-07-21T23:00:00Z,2019-07-22,9,1712
Alfred Place,2019-07-21T23:00:00Z,2019-07-22,9,764
Lonsdale St-Spring St (West),2019-07-21T23:00:00Z,2019-07-22,9,594
Grattan St-Swanston St (West),2019-07-21T23:00:00Z,2019-07-22,9,397
Monash Rd-Swanston St (West),2019-07-21T23:00:00Z,2019-07-22,9,335
Tin Alley-Swanston St (West),2019-07-21T23:00:00Z,2019-07-22,9,150
Bourke Street Mall (North),2019-07-22T00:00:00Z,2019-07-22,10,1188
Bourke Street Mall (South),2019-07-22T00:00:00Z,2019-07-22,10,1107
Melbourne Central,2019-07-22T00:00:00Z,2019-07-22,10,1036
Town Hall (West),2019-07-22T00:00:00Z,2019-07-22,10,1591
Princes Bridge,2019-07-22T00:00:00Z,2019-07-22,10,2389
Flinders Street Station Underpass,2019-07-22T00:00:00Z,2019-07-22,10,1179
Birrarung Marr,2019-07-22T00:00:00Z,2019-07-22,10,293
Webb Bridge,2019-07-22T00:00:00Z,2019-07-22,10,178
Southern Cross Station,2019-07-22T00:00:00Z,2019-07-22,10,843
Victoria Point,2019-07-22T00:00:00Z,2019-07-22,10,357
Waterfront City,2019-07-22T00:00:00Z,2019-07-22,10,48
New Quay,2019-07-22T00:00:00Z,2019-07-22,10,185
Flagstaff Station,2019-07-22T00:00:00Z,2019-07-22,10,NA
Sandridge Bridge,2019-07-22T00:00:00Z,2019-07-22,10,363
State Library,2019-07-22T00:00:00Z,2019-07-22,10,834
Collins St (North),2019-07-22T00:00:00Z,2019-07-22,10,1055
Collins Place (South),2019-07-22T00:00:00Z,2019-07-22,10,802
Collins Place (North),2019-07-22T00:00:00Z,2019-07-22,10,474
Chinatown-Swanston St (North),2019-07-22T00:00:00Z,2019-07-22,10,358
Chinatown-Lt Bourke St (South),2019-07-22T00:00:00Z,2019-07-22,10,254
Bourke St-Russell St (West),2019-07-22T00:00:00Z,2019-07-22,10,461
Flinders St-Elizabeth St (East),2019-07-22T00:00:00Z,2019-07-22,10,1932
Spencer St-Collins St (South),2019-07-22T00:00:00Z,2019-07-22,10,511
Spencer St-Collins St (North),2019-07-22T00:00:00Z,2019-07-22,10,1672
Melbourne Convention Exhibition Centre,2019-07-22T00:00:00Z,2019-07-22,10,NA
QV Market-Elizabeth St (West),2019-07-22T00:00:00Z,2019-07-22,10,545
QV Market-Peel St,2019-07-22T00:00:00Z,2019-07-22,10,105
The Arts Centre,2019-07-22T00:00:00Z,2019-07-22,10,1816
St Kilda Rd-Alexandra Gardens,2019-07-22T00:00:00Z,2019-07-22,10,486
Lonsdale St (South),2019-07-22T00:00:00Z,2019-07-22,10,342
Lygon St (West),2019-07-22T00:00:00Z,2019-07-22,10,170
City Square,2019-07-22T00:00:00Z,2019-07-22,10,NA
Flinders St-Spring St (West),2019-07-22T00:00:00Z,2019-07-22,10,220
Flinders St-Spark La,2019-07-22T00:00:00Z,2019-07-22,10,209
Southbank,2019-07-22T00:00:00Z,2019-07-22,10,833
Queen St (West),2019-07-22T00:00:00Z,2019-07-22,10,492
Lygon St (East),2019-07-22T00:00:00Z,2019-07-22,10,148
Flinders St-Swanston St (West),2019-07-22T00:00:00Z,2019-07-22,10,1112
Alfred Place,2019-07-22T00:00:00Z,2019-07-22,10,467
Lonsdale St-Spring St (West),2019-07-22T00:00:00Z,2019-07-22,10,547
Grattan St-Swanston St (West),2019-07-22T00:00:00Z,2019-07-22,10,450
Monash Rd-Swanston St (West),2019-07-22T00:00:00Z,2019-07-22,10,247
Tin Alley-Swanston St (West),2019-07-22T00:00:00Z,2019-07-22,10,104
Bourke Street Mall (North),2019-07-22T01:00:00Z,2019-07-22,11,1847
Bourke Street Mall (South),2019-07-22T01:00:00Z,2019-07-22,11,1472
Melbourne Central,2019-07-22T01:00:00Z,2019-07-22,11,1416
Town Hall (West),2019-07-22T01:00:00Z,2019-07-22,11,1989
Princes Bridge,2019-07-22T01:00:00Z,2019-07-22,11,1767
Flinders Street Station Underpass,2019-07-22T01:00:00Z,2019-07-22,11,1361
Birrarung Marr,2019-07-22T01:00:00Z,2019-07-22,11,174
Webb Bridge,2019-07-22T01:00:00Z,2019-07-22,11,263
Southern Cross Station,2019-07-22T01:00:00Z,2019-07-22,11,787
Victoria Point,2019-07-22T01:00:00Z,2019-07-22,11,273
Waterfront City,2019-07-22T01:00:00Z,2019-07-22,11,43
New Quay,2019-07-22T01:00:00Z,2019-07-22,11,131
Flagstaff Station,2019-07-22T01:00:00Z,2019-07-22,11,NA
Sandridge Bridge,2019-07-22T01:00:00Z,2019-07-22,11,464
State Library,2019-07-22T01:00:00Z,2019-07-22,11,1108
Collins St (North),2019-07-22T01:00:00Z,2019-07-22,11,1328
Collins Place (South),2019-07-22T01:00:00Z,2019-07-22,11,678
Collins Place (North),2019-07-22T01:00:00Z,2019-07-22,11,384
Chinatown-Swanston St (North),2019-07-22T01:00:00Z,2019-07-22,11,584
Chinatown-Lt Bourke St (South),2019-07-22T01:00:00Z,2019-07-22,11,392
Bourke St-Russell St (West),2019-07-22T01:00:00Z,2019-07-22,11,768
Flinders St-Elizabeth St (East),2019-07-22T01:00:00Z,2019-07-22,11,2261
Spencer St-Collins St (South),2019-07-22T01:00:00Z,2019-07-22,11,537
Spencer St-Collins St (North),2019-07-22T01:00:00Z,2019-07-22,11,1604
Melbourne Convention Exhibition Centre,2019-07-22T01:00:00Z,2019-07-22,11,NA
QV Market-Elizabeth St (West),2019-07-22T01:00:00Z,2019-07-22,11,587
QV Market-Peel St,2019-07-22T01:00:00Z,2019-07-22,11,144
The Arts Centre,2019-07-22T01:00:00Z,2019-07-22,11,1622
St Kilda Rd-Alexandra Gardens,2019-07-22T01:00:00Z,2019-07-22,11,465
Lonsdale St (South),2019-07-22T01:00:00Z,2019-07-22,11,589
Lygon St (West),2019-07-22T01:00:00Z,2019-07-22,11,196
City Square,2019-07-22T01:00:00Z,2019-07-22,11,NA
Flinders St-Spring St (West),2019-07-22T01:00:00Z,2019-07-22,11,215
Flinders St-Spark La,2019-07-22T01:00:00Z,2019-07-22,11,206
Southbank,2019-07-22T01:00:00Z,2019-07-22,11,1100
Queen St (West),2019-07-22T01:00:00Z,2019-07-22,11,449
Lygon St (East),2019-07-22T01:00:00Z,2019-07-22,11,184
Flinders St-Swanston St (West),2019-07-22T01:00:00Z,2019-07-22,11,1061
Alfred Place,2019-07-22T01:00:00Z,2019-07-22,11,457
Lonsdale St-Spring St (West),2019-07-22T01:00:00Z,2019-07-22,11,568
Grattan St-Swanston St (West),2019-07-22T01:00:00Z,2019-07-22,11,580
Monash Rd-Swanston St (West),2019-07-22T01:00:00Z,2019-07-22,11,260
Tin Alley-Swanston St (West),2019-07-22T01:00:00Z,2019-07-22,11,133
Bourke Street Mall (North),2019-07-22T02:00:00Z,2019-07-22,12,2963
Bourke Street Mall (South),2019-07-22T02:00:00Z,2019-07-22,12,2642
Melbourne Central,2019-07-22T02:00:00Z,2019-07-22,12,2343
Town Hall (West),2019-07-22T02:00:00Z,2019-07-22,12,2860
Princes Bridge,2019-07-22T02:00:00Z,2019-07-22,12,2915
Flinders Street Station Underpass,2019-07-22T02:00:00Z,2019-07-22,12,2295
Birrarung Marr,2019-07-22T02:00:00Z,2019-07-22,12,300
Webb Bridge,2019-07-22T02:00:00Z,2019-07-22,12,834
Southern Cross Station,2019-07-22T02:00:00Z,2019-07-22,12,1507
Victoria Point,2019-07-22T02:00:00Z,2019-07-22,12,522
Waterfront City,2019-07-22T02:00:00Z,2019-07-22,12,120
New Quay,2019-07-22T02:00:00Z,2019-07-22,12,309
Flagstaff Station,2019-07-22T02:00:00Z,2019-07-22,12,NA
Sandridge Bridge,2019-07-22T02:00:00Z,2019-07-22,12,683
State Library,2019-07-22T02:00:00Z,2019-07-22,12,1617
Collins St (North),2019-07-22T02:00:00Z,2019-07-22,12,2045
Collins Place (South),2019-07-22T02:00:00Z,2019-07-22,12,1525
Collins Place (North),2019-07-22T02:00:00Z,2019-07-22,12,585
Chinatown-Swanston St (North),2019-07-22T02:00:00Z,2019-07-22,12,1069
Chinatown-Lt Bourke St (South),2019-07-22T02:00:00Z,2019-07-22,12,735
Bourke St-Russell St (West),2019-07-22T02:00:00Z,2019-07-22,12,1769
Flinders St-Elizabeth St (East),2019-07-22T02:00:00Z,2019-07-22,12,3353
Spencer St-Collins St (South),2019-07-22T02:00:00Z,2019-07-22,12,1093
Spencer St-Collins St (North),2019-07-22T02:00:00Z,2019-07-22,12,2573
Melbourne Convention Exhibition Centre,2019-07-22T02:00:00Z,2019-07-22,12,NA
QV Market-Elizabeth St (West),2019-07-22T02:00:00Z,2019-07-22,12,983
QV Market-Peel St,2019-07-22T02:00:00Z,2019-07-22,12,188
The Arts Centre,2019-07-22T02:00:00Z,2019-07-22,12,2645
St Kilda Rd-Alexandra Gardens,2019-07-22T02:00:00Z,2019-07-22,12,817
Lonsdale St (South),2019-07-22T02:00:00Z,2019-07-22,12,1006
Lygon St (West),2019-07-22T02:00:00Z,2019-07-22,12,293
City Square,2019-07-22T02:00:00Z,2019-07-22,12,NA
Flinders St-Spring St (West),2019-07-22T02:00:00Z,2019-07-22,12,411
Flinders St-Spark La,2019-07-22T02:00:00Z,2019-07-22,12,358
Southbank,2019-07-22T02:00:00Z,2019-07-22,12,2440
Queen St (West),2019-07-22T02:00:00Z,2019-07-22,12,994
Lygon St (East),2019-07-22T02:00:00Z,2019-07-22,12,281
Flinders St-Swanston St (West),2019-07-22T02:00:00Z,2019-07-22,12,1601
Alfred Place,2019-07-22T02:00:00Z,2019-07-22,12,1093
Lonsdale St-Spring St (West),2019-07-22T02:00:00Z,2019-07-22,12,958
Grattan St-Swanston St (West),2019-07-22T02:00:00Z,2019-07-22,12,689
Monash Rd-Swanston St (West),2019-07-22T02:00:00Z,2019-07-22,12,273
Tin Alley-Swanston St (West),2019-07-22T02:00:00Z,2019-07-22,12,178
Bourke Street Mall (North),2019-07-22T03:00:00Z,2019-07-22,13,3370
Bourke Street Mall (South),2019-07-22T03:00:00Z,2019-07-22,13,2927
Melbourne Central,2019-07-22T03:00:00Z,2019-07-22,13,2293
Town Hall (West),2019-07-22T03:00:00Z,2019-07-22,13,3346
Princes Bridge,2019-07-22T03:00:00Z,2019-07-22,13,2361
Flinders Street Station Underpass,2019-07-22T03:00:00Z,2019-07-22,13,2251
Birrarung Marr,2019-07-22T03:00:00Z,2019-07-22,13,358
Webb Bridge,2019-07-22T03:00:00Z,2019-07-22,13,684
Southern Cross Station,2019-07-22T03:00:00Z,2019-07-22,13,1290
Victoria Point,2019-07-22T03:00:00Z,2019-07-22,13,485
Waterfront City,2019-07-22T03:00:00Z,2019-07-22,13,108
New Quay,2019-07-22T03:00:00Z,2019-07-22,13,321
Flagstaff Station,2019-07-22T03:00:00Z,2019-07-22,13,NA
Sandridge Bridge,2019-07-22T03:00:00Z,2019-07-22,13,632
State Library,2019-07-22T03:00:00Z,2019-07-22,13,1831
Collins St (North),2019-07-22T03:00:00Z,2019-07-22,13,2237
Collins Place (South),2019-07-22T03:00:00Z,2019-07-22,13,1636
Collins Place (North),2019-07-22T03:00:00Z,2019-07-22,13,605
Chinatown-Swanston St (North),2019-07-22T03:00:00Z,2019-07-22,13,1151
Chinatown-Lt Bourke St (South),2019-07-22T03:00:00Z,2019-07-22,13,777
Bourke St-Russell St (West),2019-07-22T03:00:00Z,2019-07-22,13,1699
Flinders St-Elizabeth St (East),2019-07-22T03:00:00Z,2019-07-22,13,3513
Spencer St-Collins St (South),2019-07-22T03:00:00Z,2019-07-22,13,1007
Spencer St-Collins St (North),2019-07-22T03:00:00Z,2019-07-22,13,2425
Melbourne Convention Exhibition Centre,2019-07-22T03:00:00Z,2019-07-22,13,NA
QV Market-Elizabeth St (West),2019-07-22T03:00:00Z,2019-07-22,13,1003
QV Market-Peel St,2019-07-22T03:00:00Z,2019-07-22,13,153
The Arts Centre,2019-07-22T03:00:00Z,2019-07-22,13,2280
St Kilda Rd-Alexandra Gardens,2019-07-22T03:00:00Z,2019-07-22,13,688
Lonsdale St (South),2019-07-22T03:00:00Z,2019-07-22,13,976
Lygon St (West),2019-07-22T03:00:00Z,2019-07-22,13,373
City Square,2019-07-22T03:00:00Z,2019-07-22,13,NA
Flinders St-Spring St (West),2019-07-22T03:00:00Z,2019-07-22,13,419
Flinders St-Spark La,2019-07-22T03:00:00Z,2019-07-22,13,395
Southbank,2019-07-22T03:00:00Z,2019-07-22,13,2443
Queen St (West),2019-07-22T03:00:00Z,2019-07-22,13,993
Lygon St (East),2019-07-22T03:00:00Z,2019-07-22,13,316
Flinders St-Swanston St (West),2019-07-22T03:00:00Z,2019-07-22,13,1668
Alfred Place,2019-07-22T03:00:00Z,2019-07-22,13,1086
Lonsdale St-Spring St (West),2019-07-22T03:00:00Z,2019-07-22,13,1003
Grattan St-Swanston St (West),2019-07-22T03:00:00Z,2019-07-22,13,796
Monash Rd-Swanston St (West),2019-07-22T03:00:00Z,2019-07-22,13,449
Tin Alley-Swanston St (West),2019-07-22T03:00:00Z,2019-07-22,13,259
Bourke Street Mall (North),2019-07-22T04:00:00Z,2019-07-22,14,2725
Bourke Street Mall (South),2019-07-22T04:00:00Z,2019-07-22,14,2101
Melbourne Central,2019-07-22T04:00:00Z,2019-07-22,14,2051
Town Hall (West),2019-07-22T04:00:00Z,2019-07-22,14,2812
Princes Bridge,2019-07-22T04:00:00Z,2019-07-22,14,2626
Flinders Street Station Underpass,2019-07-22T04:00:00Z,2019-07-22,14,1699
Birrarung Marr,2019-07-22T04:00:00Z,2019-07-22,14,244
Webb Bridge,2019-07-22T04:00:00Z,2019-07-22,14,319
Southern Cross Station,2019-07-22T04:00:00Z,2019-07-22,14,843
Victoria Point,2019-07-22T04:00:00Z,2019-07-22,14,285
Waterfront City,2019-07-22T04:00:00Z,2019-07-22,14,67
New Quay,2019-07-22T04:00:00Z,2019-07-22,14,220
Flagstaff Station,2019-07-22T04:00:00Z,2019-07-22,14,NA
Sandridge Bridge,2019-07-22T04:00:00Z,2019-07-22,14,603
State Library,2019-07-22T04:00:00Z,2019-07-22,14,1823
Collins St (North),2019-07-22T04:00:00Z,2019-07-22,14,1560
Collins Place (South),2019-07-22T04:00:00Z,2019-07-22,14,832
Collins Place (North),2019-07-22T04:00:00Z,2019-07-22,14,452
Chinatown-Swanston St (North),2019-07-22T04:00:00Z,2019-07-22,14,1034
Chinatown-Lt Bourke St (South),2019-07-22T04:00:00Z,2019-07-22,14,582
Bourke St-Russell St (West),2019-07-22T04:00:00Z,2019-07-22,14,1083
Flinders St-Elizabeth St (East),2019-07-22T04:00:00Z,2019-07-22,14,3017
Spencer St-Collins St (South),2019-07-22T04:00:00Z,2019-07-22,14,648
Spencer St-Collins St (North),2019-07-22T04:00:00Z,2019-07-22,14,1883
Melbourne Convention Exhibition Centre,2019-07-22T04:00:00Z,2019-07-22,14,NA
QV Market-Elizabeth St (West),2019-07-22T04:00:00Z,2019-07-22,14,691
QV Market-Peel St,2019-07-22T04:00:00Z,2019-07-22,14,197
The Arts Centre,2019-07-22T04:00:00Z,2019-07-22,14,1805
St Kilda Rd-Alexandra Gardens,2019-07-22T04:00:00Z,2019-07-22,14,665
Lonsdale St (South),2019-07-22T04:00:00Z,2019-07-22,14,704
Lygon St (West),2019-07-22T04:00:00Z,2019-07-22,14,262
City Square,2019-07-22T04:00:00Z,2019-07-22,14,NA
Flinders St-Spring St (West),2019-07-22T04:00:00Z,2019-07-22,14,252
Flinders St-Spark La,2019-07-22T04:00:00Z,2019-07-22,14,287
Southbank,2019-07-22T04:00:00Z,2019-07-22,14,1451
Queen St (West),2019-07-22T04:00:00Z,2019-07-22,14,646
Lygon St (East),2019-07-22T04:00:00Z,2019-07-22,14,201
Flinders St-Swanston St (West),2019-07-22T04:00:00Z,2019-07-22,14,1140
Alfred Place,2019-07-22T04:00:00Z,2019-07-22,14,450
Lonsdale St-Spring St (West),2019-07-22T04:00:00Z,2019-07-22,14,680
Grattan St-Swanston St (West),2019-07-22T04:00:00Z,2019-07-22,14,641
Monash Rd-Swanston St (West),2019-07-22T04:00:00Z,2019-07-22,14,449
Tin Alley-Swanston St (West),2019-07-22T04:00:00Z,2019-07-22,14,194
Bourke Street Mall (North),2019-07-22T05:00:00Z,2019-07-22,15,2699
Bourke Street Mall (South),2019-07-22T05:00:00Z,2019-07-22,15,2167
Melbourne Central,2019-07-22T05:00:00Z,2019-07-22,15,2111
Town Hall (West),2019-07-22T05:00:00Z,2019-07-22,15,2783
Princes Bridge,2019-07-22T05:00:00Z,2019-07-22,15,2331
Flinders Street Station Underpass,2019-07-22T05:00:00Z,2019-07-22,15,1899
Birrarung Marr,2019-07-22T05:00:00Z,2019-07-22,15,200
Webb Bridge,2019-07-22T05:00:00Z,2019-07-22,15,258
Southern Cross Station,2019-07-22T05:00:00Z,2019-07-22,15,1325
Victoria Point,2019-07-22T05:00:00Z,2019-07-22,15,408
Waterfront City,2019-07-22T05:00:00Z,2019-07-22,15,51
New Quay,2019-07-22T05:00:00Z,2019-07-22,15,192
Flagstaff Station,2019-07-22T05:00:00Z,2019-07-22,15,NA
Sandridge Bridge,2019-07-22T05:00:00Z,2019-07-22,15,671
State Library,2019-07-22T05:00:00Z,2019-07-22,15,1847
Collins St (North),2019-07-22T05:00:00Z,2019-07-22,15,1399
Collins Place (South),2019-07-22T05:00:00Z,2019-07-22,15,736
Collins Place (North),2019-07-22T05:00:00Z,2019-07-22,15,533
Chinatown-Swanston St (North),2019-07-22T05:00:00Z,2019-07-22,15,942
Chinatown-Lt Bourke St (South),2019-07-22T05:00:00Z,2019-07-22,15,505
Bourke St-Russell St (West),2019-07-22T05:00:00Z,2019-07-22,15,1039
Flinders St-Elizabeth St (East),2019-07-22T05:00:00Z,2019-07-22,15,3335
Spencer St-Collins St (South),2019-07-22T05:00:00Z,2019-07-22,15,607
Spencer St-Collins St (North),2019-07-22T05:00:00Z,2019-07-22,15,2469
Melbourne Convention Exhibition Centre,2019-07-22T05:00:00Z,2019-07-22,15,NA
QV Market-Elizabeth St (West),2019-07-22T05:00:00Z,2019-07-22,15,587
QV Market-Peel St,2019-07-22T05:00:00Z,2019-07-22,15,149
The Arts Centre,2019-07-22T05:00:00Z,2019-07-22,15,1851
St Kilda Rd-Alexandra Gardens,2019-07-22T05:00:00Z,2019-07-22,15,523
Lonsdale St (South),2019-07-22T05:00:00Z,2019-07-22,15,611
Lygon St (West),2019-07-22T05:00:00Z,2019-07-22,15,220
City Square,2019-07-22T05:00:00Z,2019-07-22,15,NA
Flinders St-Spring St (West),2019-07-22T05:00:00Z,2019-07-22,15,302
Flinders St-Spark La,2019-07-22T05:00:00Z,2019-07-22,15,210
Southbank,2019-07-22T05:00:00Z,2019-07-22,15,1295
Queen St (West),2019-07-22T05:00:00Z,2019-07-22,15,582
Lygon St (East),2019-07-22T05:00:00Z,2019-07-22,15,170
Flinders St-Swanston St (West),2019-07-22T05:00:00Z,2019-07-22,15,1365
Alfred Place,2019-07-22T05:00:00Z,2019-07-22,15,354
Lonsdale St-Spring St (West),2019-07-22T05:00:00Z,2019-07-22,15,546
Grattan St-Swanston St (West),2019-07-22T05:00:00Z,2019-07-22,15,717
Monash Rd-Swanston St (West),2019-07-22T05:00:00Z,2019-07-22,15,475
Tin Alley-Swanston St (West),2019-07-22T05:00:00Z,2019-07-22,15,202
Bourke Street Mall (North),2019-07-22T06:00:00Z,2019-07-22,16,2740
Bourke Street Mall (South),2019-07-22T06:00:00Z,2019-07-22,16,2116
Melbourne Central,2019-07-22T06:00:00Z,2019-07-22,16,2390
Town Hall (West),2019-07-22T06:00:00Z,2019-07-22,16,2885
Princes Bridge,2019-07-22T06:00:00Z,2019-07-22,16,2101
Flinders Street Station Underpass,2019-07-22T06:00:00Z,2019-07-22,16,3046
Birrarung Marr,2019-07-22T06:00:00Z,2019-07-22,16,319
Webb Bridge,2019-07-22T06:00:00Z,2019-07-22,16,386
Southern Cross Station,2019-07-22T06:00:00Z,2019-07-22,16,3096
Victoria Point,2019-07-22T06:00:00Z,2019-07-22,16,673
Waterfront City,2019-07-22T06:00:00Z,2019-07-22,16,67
New Quay,2019-07-22T06:00:00Z,2019-07-22,16,225
Flagstaff Station,2019-07-22T06:00:00Z,2019-07-22,16,NA
Sandridge Bridge,2019-07-22T06:00:00Z,2019-07-22,16,1095
State Library,2019-07-22T06:00:00Z,2019-07-22,16,1928
Collins St (North),2019-07-22T06:00:00Z,2019-07-22,16,1239
Collins Place (South),2019-07-22T06:00:00Z,2019-07-22,16,801
Collins Place (North),2019-07-22T06:00:00Z,2019-07-22,16,1088
Chinatown-Swanston St (North),2019-07-22T06:00:00Z,2019-07-22,16,876
Chinatown-Lt Bourke St (South),2019-07-22T06:00:00Z,2019-07-22,16,413
Bourke St-Russell St (West),2019-07-22T06:00:00Z,2019-07-22,16,995
Flinders St-Elizabeth St (East),2019-07-22T06:00:00Z,2019-07-22,16,3713
Spencer St-Collins St (South),2019-07-22T06:00:00Z,2019-07-22,16,856
Spencer St-Collins St (North),2019-07-22T06:00:00Z,2019-07-22,16,3723
Melbourne Convention Exhibition Centre,2019-07-22T06:00:00Z,2019-07-22,16,NA
QV Market-Elizabeth St (West),2019-07-22T06:00:00Z,2019-07-22,16,600
QV Market-Peel St,2019-07-22T06:00:00Z,2019-07-22,16,193
The Arts Centre,2019-07-22T06:00:00Z,2019-07-22,16,1970
St Kilda Rd-Alexandra Gardens,2019-07-22T06:00:00Z,2019-07-22,16,524
Lonsdale St (South),2019-07-22T06:00:00Z,2019-07-22,16,649
Lygon St (West),2019-07-22T06:00:00Z,2019-07-22,16,248
City Square,2019-07-22T06:00:00Z,2019-07-22,16,NA
Flinders St-Spring St (West),2019-07-22T06:00:00Z,2019-07-22,16,424
Flinders St-Spark La,2019-07-22T06:00:00Z,2019-07-22,16,213
Southbank,2019-07-22T06:00:00Z,2019-07-22,16,1463
Queen St (West),2019-07-22T06:00:00Z,2019-07-22,16,529
Lygon St (East),2019-07-22T06:00:00Z,2019-07-22,16,188
Flinders St-Swanston St (West),2019-07-22T06:00:00Z,2019-07-22,16,1970
Alfred Place,2019-07-22T06:00:00Z,2019-07-22,16,460
Lonsdale St-Spring St (West),2019-07-22T06:00:00Z,2019-07-22,16,443
Grattan St-Swanston St (West),2019-07-22T06:00:00Z,2019-07-22,16,502
Monash Rd-Swanston St (West),2019-07-22T06:00:00Z,2019-07-22,16,480
Tin Alley-Swanston St (West),2019-07-22T06:00:00Z,2019-07-22,16,174
Bourke Street Mall (North),2019-07-22T07:00:00Z,2019-07-22,17,2700
Bourke Street Mall (South),2019-07-22T07:00:00Z,2019-07-22,17,1779
Melbourne Central,2019-07-22T07:00:00Z,2019-07-22,17,2579
Town Hall (West),2019-07-22T07:00:00Z,2019-07-22,17,3075
Princes Bridge,2019-07-22T07:00:00Z,2019-07-22,17,3020
Flinders Street Station Underpass,2019-07-22T07:00:00Z,2019-07-22,17,5079
Birrarung Marr,2019-07-22T07:00:00Z,2019-07-22,17,593
Webb Bridge,2019-07-22T07:00:00Z,2019-07-22,17,636
Southern Cross Station,2019-07-22T07:00:00Z,2019-07-22,17,4425
Victoria Point,2019-07-22T07:00:00Z,2019-07-22,17,944
Waterfront City,2019-07-22T07:00:00Z,2019-07-22,17,116
New Quay,2019-07-22T07:00:00Z,2019-07-22,17,360
Flagstaff Station,2019-07-22T07:00:00Z,2019-07-22,17,NA
Sandridge Bridge,2019-07-22T07:00:00Z,2019-07-22,17,1938
State Library,2019-07-22T07:00:00Z,2019-07-22,17,2198
Collins St (North),2019-07-22T07:00:00Z,2019-07-22,17,1169
Collins Place (South),2019-07-22T07:00:00Z,2019-07-22,17,1192
Collins Place (North),2019-07-22T07:00:00Z,2019-07-22,17,1827
Chinatown-Swanston St (North),2019-07-22T07:00:00Z,2019-07-22,17,920
