name,SCHOOLID,ST03Q01,ST03Q02,ST04Q01,ST08Q01,ST09Q01,ST115Q01,ST11Q01,ST11Q02,ST11Q03,ST11Q04,ST11Q05,ST11Q06,ST13Q01,ST17Q01,ST27Q01,ST27Q02,ST27Q03,ST27Q04,ST27Q05,ST28Q01,ST85Q01,ST85Q02,IC05Q01,IC06Q01,IC07Q01,IC08Q03,IC08Q04,IC08Q05,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV1MACC,PV2MACC,PV3MACC,PV4MACC,PV5MACC,PV1MACQ,PV2MACQ,PV3MACQ,PV4MACQ,PV5MACQ,PV1MACS,PV2MACS,PV3MACS,PV4MACS,PV5MACS,PV1MACU,PV2MACU,PV3MACU,PV4MACU,PV5MACU,PV1MAPE,PV2MAPE,PV3MAPE,PV4MAPE,PV5MAPE,PV1MAPF,PV2MAPF,PV3MAPF,PV4MAPF,PV5MAPF,PV1MAPI,PV2MAPI,PV3MAPI,PV4MAPI,PV5MAPI,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE
Australia,0000499,01,1997,Male,One or two times,Five or more times,2,Yes,Yes,NA,Yes,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Two,Two,Two,11-25 books,Agree,Agree,03,03,03,Never or hardly ever,Once or twice a week,Once or twice a month,448.8316,476.0944,387.2955,444.9369,445.7158,523.6096,486.2206,405.99,510.3677,440.2633,474.5365,441.8212,349.9065,441.8212,417.6741,445.7158,395.8638,308.6228,435.5897,360.8117,469.084,423.1267,361.5906,443.379,419.232,372.4957,434.8107,493.231,367.0432,421.5688,401.3164,454.2842,485.4417,381.843,402.8743,438.7054,483.1048,490.8942,388.8534,416.8952,424.1305,408.8935,385.6371,381.6274,430.5461,508.6162,524.4685,445.207,495.5614,512.3461
Australia,0000290,11,1996,Male,None,None,1,Yes,Yes,Yes,Yes,NA,NA,"<ISCED level 3B, 3C>",<ISCED level 2>,Three or more,Three or more,One,One,One,101-200 books,Strongly agree,Strongly agree,03,01,02,Once or twice a week,Once or twice a week,Once or twice a week,513.1718,517.8455,503.8246,507.7193,522.5191,564.5817,549.7819,532.6453,581.7183,530.3085,571.5921,543.5504,485.909,577.0447,506.9403,541.9925,532.6453,497.5931,519.4033,489.0248,513.1718,547.4451,463.3198,538.8768,457.8673,510.0561,492.1405,511.614,513.9508,494.4773,552.8976,516.2876,531.8663,546.6661,511.614,536.54,497.5931,552.1187,546.6661,517.0665,537.2849,519.6422,503.6033,497.9896,494.7819,625.8299,640.7497,590.3954,587.5979,556.8258
Australia,0000048,11,1996,Male,None,None,1,Yes,Yes,No,No,No,No,"<ISCED level 3B, 3C>",<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Two,101-200 books,NA,NA,04,07,07,Every day,Every day,Every day,515.8981,553.2871,515.1192,550.1714,523.6875,573.5395,517.456,530.6979,516.6771,513.5613,607.0338,536.1505,562.6344,586.0025,560.2976,534.5926,481.6249,481.6249,508.8877,487.8564,596.1287,536.1505,526.8032,570.4237,546.2767,555.6239,532.2558,509.6666,546.2767,536.9294,518.2349,516.6771,487.8564,515.1192,514.3402,635.8545,614.8232,585.2236,628.0651,620.2757,551.72,593.4211,530.8694,567.7589,587.8075,564.1925,607.0869,546.4752,557.6651,568.8549
Australia,0000197,06,1996,Male,None,None,1,Yes,No,No,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,One,Two,None,One,26-100 books,Agree,Agree,03,04,05,NA,NA,NA,558.6618,582.8088,568.788,543.862,592.935,575.7984,606.177,623.3136,622.5347,575.7984,512.7045,574.2405,562.5565,577.3563,544.6409,605.398,637.3345,605.398,638.8924,614.7453,569.5669,593.714,581.251,595.2718,584.3667,596.0508,631.103,612.4085,632.6609,606.9559,566.4512,595.2718,566.4512,602.2823,565.6722,557.8828,602.2823,570.3458,597.6087,536.0726,560.5414,566.9569,582.1939,538.8888,578.9861,559.2503,600.2797,567.6427,544.3305,578.8325
Australia,0000051,04,1997,Female,None,None,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 2>,<ISCED level 2>,Three or more,Three or more,Three or more,Two,None,101-200 books,Agree,Agree,04,03,04,Once or twice a week,Once or twice a week,Never or hardly ever,456.621,443.379,487.7785,423.1267,486.9995,455.842,475.3155,515.8202,436.3686,494.7889,440.2633,465.9682,510.3677,430.916,455.842,377.1693,409.1058,406.769,347.5697,410.6637,511.1466,501.7993,530.62,497.9047,511.1466,443.379,486.9995,430.1371,391.1902,399.7585,465.1893,525.9464,444.158,388.0745,430.916,529.0622,573.4616,501.0204,480.768,471.4208,494.9386,506.0589,555.3061,449.6629,523.5337,519.806,512.3461,523.536,500.2238,531.9284
Australia,0000768,11,1996,Male,None,One or two times,2,NA,NA,NA,NA,NA,Yes,NA,NA,Three or more,Three or more,Three or more,Three or more,Two,101-200 books,Agree,NA,03,04,04,Once or twice a month,Never or hardly ever,Almost every day,397.5775,436.5244,390.5671,381.9988,398.3564,491.8289,459.1136,424.8403,461.4504,413.9352,453.661,429.5139,397.5775,463.0083,398.3564,466.9029,452.1031,388.2303,437.3033,377.3251,413.1563,424.0614,411.5984,451.3242,386.6724,427.1771,413.9352,448.2084,414.7141,403.0301,390.5671,406.1458,417.8299,367.1989,386.6724,362.5253,346.1676,383.5566,346.9466,346.9466,413.5448,462.4635,440.811,416.7526,437.6032,464.323,510.0149,498.8251,427.0235,489.5002
Australia,0000585,03,1997,Female,None,None,1,Yes,Yes,Yes,No,No,NA,<ISCED level 2>,<ISCED level 2>,Three or more,Three or more,Three or more,Two,Three or more,26-100 books,NA,NA,03,05,05,Once or twice a month,Almost every day,Almost every day,501.0204,486.2206,474.5365,496.3468,496.3468,515.8202,515.8202,504.9151,497.1257,516.5992,476.0944,496.3468,448.8316,490.8942,497.9047,426.2424,440.2633,434.8107,436.3686,448.0527,465.9682,472.9787,459.7367,469.8629,457.3999,490.1153,448.8316,465.1893,448.8316,440.2633,479.2102,452.7263,474.5365,427.8003,405.99,509.5887,442.6001,486.2206,469.084,456.621,580.0092,554.5913,471.983,533.9392,507.727,586.2924,530.3432,487.4487,548.0604,535.0056
Australia,0000577,06,1996,Female,One or two times,One or two times,2,Yes,No,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Three or more,One,None,11-25 books,Agree,Agree,01,07,07,Never or hardly ever,Every day,Every day,371.7168,432.4739,426.2424,473.7576,480.768,395.0849,441.0422,469.8629,420.0109,449.6105,398.2007,422.3477,487.7785,424.6845,453.5052,353.8012,340.5593,405.2111,358.4748,375.6115,414.5583,443.379,443.379,440.2633,457.3999,413.7794,474.5365,469.084,423.9056,466.7472,419.232,507.2519,504.1362,455.842,476.8733,398.2007,454.2842,441.8212,410.6637,437.9265,563.2492,543.3915,560.072,587.8729,568.8094,482.5065,512.3461,542.1858,544.0507,573.8903
Australia,0000271,02,1997,Male,None,None,3,Yes,NA,NA,NA,NA,NA,<ISCED level 2>,<ISCED level 2>,Three or more,Three or more,Two,Three or more,One,101-200 books,Strongly agree,Agree,04,06,07,Once or twice a month,Almost every day,Every day,409.8068,417.5962,395.7859,395.007,380.9861,425.3856,384.8808,391.8913,407.47,382.544,481.4691,459.6588,483.027,473.6797,427.7224,426.1645,405.1332,404.3543,427.7224,368.5231,461.9956,444.859,436.2907,450.3116,406.6911,453.4273,469.785,380.9861,430.0592,420.7119,412.9226,445.6379,341.2603,409.8068,363.8495,511.8476,483.027,423.8277,488.4795,440.9643,401.9968,331.4256,378.7404,376.3346,349.0684,373.6852,361.5628,398.8624,399.7949,351.3055
Australia,0000765,08,1996,Female,None,None,2,Yes,Yes,Yes,Yes,Yes,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Three or more,201-500 books,Strongly agree,Strongly agree,02,03,03,Once or twice a week,Never or hardly ever,Never or hardly ever,589.8972,560.2976,585.2236,550.1714,581.3289,485.5196,500.3194,500.3194,513.5613,621.8336,531.4769,548.6135,561.0765,550.9503,669.3488,518.2349,543.9399,512.7824,550.1714,669.3488,587.5604,593.0129,582.1078,575.0974,697.3906,593.0129,579.771,541.6031,561.8554,578.2131,607.0338,591.4551,574.3184,550.1714,576.6552,626.5072,620.2757,568.8659,549.3924,586.7814,617.3418,587.158,610.9873,589.5409,615.7531,596.8295,581.9097,584.7072,579.1123,615.4793
Australia,0000198,05,1996,Female,None,None,1,Yes,No,Yes,No,No,No,<ISCED level 2>,<ISCED level 2>,Three or more,Three or more,Two,Two,One,0-10 books,NA,NA,04,05,05,Almost every day,Almost every day,Every day,395.1628,422.4256,475.3934,437.2254,448.1305,422.4256,460.5936,483.1827,437.2254,427.8782,457.4778,456.6989,487.8564,467.604,434.1097,468.3829,501.8772,504.993,469.9408,432.5518,473.0566,483.1827,490.9721,480.067,473.8355,454.3621,454.3621,409.9626,452.8042,400.6154,458.2567,443.4569,399.0575,423.2045,393.6049,469.9408,472.2776,448.9095,443.4569,418.5309,438.066,456.3351,513.5254,466.6611,453.9522,432.4319,469.7314,509.8284,456.6766,416.5796
Australia,0000391,02,1997,Male,Three or four times,One or two times,1,Yes,NA,Yes,NA,NA,NA,NA,NA,Three or more,Three or more,Three or more,Two,One,26-100 books,Agree,Agree,05,01,07,Once or twice a month,Once or twice a week,Once or twice a week,406.769,373.2747,399.7585,379.5062,430.916,398.2007,362.3695,366.2642,278.2443,393.527,424.6845,380.2851,345.2329,279.8021,420.0109,343.675,326.5384,314.0754,247.0868,400.5375,392.7481,383.4008,350.6855,293.0441,392.7481,328.8752,391.9692,364.7063,396.6428,423.1267,368.601,427.8003,370.9378,419.232,436.3686,328.8752,410.6637,391.1902,388.8534,418.453,299.0271,301.4329,312.6601,308.6504,327.0951,379.0004,359.4181,365.0131,373.4054,396.7176
Australia,0000634,08,1996,Male,One or two times,One or two times,3,Yes,Yes,No,Yes,No,No,<ISCED level 2>,<ISCED level 3A>,Three or more,Two,Two,Three or more,Two,101-200 books,Strongly agree,Strongly agree,05,05,03,Once or twice a week,Once or twice a month,Almost every day,651.3554,601.5033,622.5347,685.6286,602.2823,660.7026,617.0821,650.5764,684.8497,642.787,627.2083,589.0403,629.5451,666.1552,601.5033,645.1239,613.9663,656.029,679.3971,620.1979,652.9132,627.2083,653.6922,715.2282,651.3554,663.0394,668.492,646.6817,659.1447,624.0925,721.4597,735.4806,705.102,747.9436,693.418,663.0394,687.1865,643.566,678.6182,677.0603,639.9339,544.5025,534.8791,673.6156,541.2947,683.0847,587.9709,622.473,734.3715,615.9455
Australia,0000563,02,1997,Female,None,None,1,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Three or more,Three or more,Three or more,More than 500 books,Strongly agree,Strongly agree,05,05,05,Almost every day,Every day,Every day,702.5315,639.4376,643.3323,696.3,694.7422,712.6577,704.0894,700.9737,667.4794,689.2896,722.7839,696.3,706.4262,666.7004,688.5107,733.689,742.2574,735.2469,676.8266,715.7735,712.6577,672.9319,693.9632,662.8057,684.616,669.8162,698.6369,677.6055,680.7213,751.6046,712.6577,742.2574,725.1207,706.4262,774.9727,622.301,678.3845,651.9006,611.3959,707.9841,727.6714,656.9778,715.7568,720.5227,720.5227,716.8407,636.6468,671.1488,704.7184,664.6214
Australia,0000586,10,1996,Female,One or two times,None,1,Yes,Yes,No,Yes,Yes,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Three or more,26-100 books,Strongly agree,Strongly agree,05,04,05,Once or twice a week,Never or hardly ever,Every day,500.2415,528.2832,515.8202,567.2301,557.8828,535.2937,499.4625,521.2728,484.6627,529.0622,530.62,469.8629,476.8733,476.0944,497.9047,530.62,472.9787,491.6732,482.3259,494.7889,552.4303,492.4521,494.01,499.4625,539.9673,514.2623,490.1153,504.1362,489.3363,487.7785,457.3999,448.0527,471.4208,465.9682,468.305,529.8411,524.3885,562.5565,532.9568,510.3677,506.9327,549.8254,507.727,560.9457,570.4775,486.3297,576.7811,553.4689,577.7135,573.0511
Australia,0000515,01,1997,Male,None,None,1,Yes,NA,NA,Yes,NA,NA,<ISCED level 2>,<ISCED level 2>,One,Three or more,One,One,Two,0-10 books,Disagree,Strongly disagree,03,06,07,Once or twice a week,Almost every day,Every day,434.7328,441.7433,405.1332,465.1114,393.4491,482.248,452.6484,389.5544,408.2489,459.6588,504.8372,484.5848,425.3856,409.0279,459.6588,460.4378,469.785,403.5753,389.5544,454.9852,509.5108,472.9008,461.2167,458.101,469.0061,419.933,465.1114,477.5744,474.4586,445.6379,353.7233,424.6066,464.3325,455.7641,433.1749,458.8799,497.0478,532.1,550.7945,511.8476,427.6591,414.026,399.591,412.4221,389.1657,468.799,412.8497,460.4066,466.934,452.9467
Australia,0000111,08,1996,Female,Three or four times,One or two times,1,Yes,No,No,Yes,No,No,"<ISCED level 3B, 3C>",<ISCED level 2>,Three or more,Three or more,Three or more,Two,One,101-200 books,Agree,Agree,06,07,07,Never or hardly ever,Once or twice a month,Every day,501.7993,499.4625,484.6627,483.8838,484.6627,459.7367,456.621,469.8629,479.9891,472.1997,461.2946,450.3895,476.8733,466.7472,467.5261,482.3259,459.7367,510.3677,504.1362,504.9151,490.8942,441.8212,482.3259,466.7472,492.4521,467.5261,501.0204,487.7785,461.2946,501.0204,512.7045,535.2937,524.3885,504.9151,557.1039,490.8942,529.8411,501.7993,454.2842,500.2415,523.6132,537.9108,523.6132,517.2587,557.7685,484.4648,495.6546,455.5576,490.9922,521.7643
Australia,0000397,08,1996,Male,Five or more times,None,2,Yes,Yes,Yes,Yes,NA,NA,<ISCED level 2>,<ISCED level 2>,Three or more,Two,Three or more,Three or more,One,11-25 books,Strongly agree,Agree,02,05,06,Every day,Every day,Every day,477.9639,453.0379,528.5948,509.1214,565.2049,470.9534,459.2694,448.3642,446.8064,451.48,513.795,507.5635,470.1745,465.5009,487.3111,580.0047,517.6897,569.8785,527.8159,539.4999,579.2257,523.9212,529.3737,541.0578,560.5312,473.2902,494.3215,495.8794,495.1005,477.1849,471.7324,491.2058,488.869,495.8794,476.406,544.9525,544.9525,566.7627,560.5312,536.3842,576.5001,527.5814,567.6787,537.2048,605.3701,526.7065,502.4618,543.4912,517.3816,579.8583
Australia,0000192,08,1996,Female,None,Three or four times,1,Yes,Yes,Yes,No,Yes,Yes,<ISCED level 3A>,He did not complete <ISCED level 1>,Three or more,Three or more,Three or more,Three or more,Three or more,More than 500 books,Agree,Agree,04,05,04,Almost every day,Almost every day,Almost every day,484.1175,484.8964,493.4647,455.2968,487.2332,399.2133,421.8025,454.5178,465.423,444.3916,396.8765,415.571,465.423,464.644,457.6336,446.7285,452.181,526.959,527.738,522.2854,452.181,470.0966,503.5909,490.349,491.9068,526.1801,478.6649,512.1592,499.6962,462.3072,533.1905,486.4543,538.6431,523.0643,469.3177,532.4116,491.9068,516.0539,475.5492,466.9808,468.2498,470.6327,457.9237,489.6961,498.4335,455.7441,490.2462,508.8959,506.0985,499.5711
Australia,0000388,05,1996,Male,None,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Two,101-200 books,NA,NA,04,04,04,Once or twice a week,Never or hardly ever,Once or twice a week,628.7662,571.1248,595.2718,605.398,593.714,611.6295,619.4189,562.5565,641.2292,589.0403,562.5565,564.8933,539.1883,610.0717,549.3145,604.6191,585.9246,577.3563,663.8184,617.861,588.2614,596.0508,574.2405,619.4189,572.6827,566.4512,578.9142,541.5252,578.9142,547.7567,566.4512,580.472,532.1779,569.5669,523.6096,534.5147,564.1143,507.2519,571.9037,562.5565,546.9083,478.743,451.4768,500.3955,479.5449,613.1481,551.6039,572.1186,587.0384,548.8064
Australia,0000765,09,1996,Female,None,None,1,Yes,Yes,No,No,Yes,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Two,101-200 books,Strongly agree,Strongly agree,03,04,05,Almost every day,Once or twice a week,Once or twice a week,578.0573,604.5412,620.12,622.4568,619.341,620.8989,595.9729,588.9625,567.9311,609.2148,602.9833,611.5516,598.3097,606.0991,589.7414,605.3201,574.1626,574.1626,568.7101,601.4255,623.2357,655.9511,641.1513,641.1513,624.0146,629.4672,645.8249,618.5621,641.1513,631.0251,634.1408,646.6038,640.3723,657.509,653.6143,680.8771,715.9293,682.435,727.6133,686.3296,653.324,657.2956,648.5582,627.1118,683.5078,650.6341,634.7818,656.229,613.3346,649.7016
Australia,0000249,06,1996,Male,None,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,"<ISCED level 3B, 3C>",Three or more,Three or more,Two,Three or more,Two,26-100 books,Agree,Agree,03,04,04,Once or twice a month,Never or hardly ever,Almost every day,557.6492,582.5752,549.0809,554.5334,553.7545,571.67,553.7545,581.7962,616.8484,575.5647,541.2915,532.7232,574.0069,598.1539,590.3645,541.2915,526.4917,557.6492,594.2592,547.523,574.7858,535.06,563.8807,601.2697,603.6065,543.6283,536.6179,559.207,570.8911,570.1122,553.7545,551.4177,564.6596,585.6909,577.1226,562.3228,543.6283,563.8807,574.7858,611.3959,557.2534,570.8864,570.0845,596.5487,520.3639,604.9422,608.6721,613.3346,605.8747,562.9802
Australia,0000339,09,1996,Female,None,One or two times,1,Yes,No,No,Yes,No,No,<ISCED level 3A>,<ISCED level 2>,Three or more,One,Three or more,Two,One,201-500 books,Strongly agree,Strongly agree,02,04,04,Once or twice a week,Never or hardly ever,Almost every day,560.2197,580.472,629.5451,587.4825,650.5764,665.3762,608.5138,638.8924,611.6295,582.8088,669.2709,620.9768,642.787,612.4085,595.2718,581.251,541.5252,587.4825,536.8515,521.2728,680.955,638.1134,670.0499,645.1239,623.3136,593.714,590.5982,556.325,582.8088,620.1979,608.5138,624.8715,556.325,570.3458,624.0925,613.1874,619.4189,595.2718,624.8715,658.3658,653.0063,636.3258,698.282,617.2623,649.0347,637.2995,640.097,709.1011,623.3122,676.464
Australia,0000526,04,1997,Male,None,None,1,Yes,Yes,No,No,No,No,NA,NA,Two,Two,One,One,One,26-100 books,Strongly agree,Strongly agree,03,06,06,Almost every day,Every day,Every day,409.1058,375.6115,402.8743,381.843,388.8534,413.0005,349.9065,402.8743,392.7481,363.1485,427.8003,380.2851,418.453,423.1267,374.8325,400.5375,333.54880000000003,402.0953,371.7168,373.2747,432.4739,363.9274,409.8847,393.527,383.4008,423.1267,394.306,396.6428,328.8752,383.4008,444.158,416.8952,416.1162,335.1067,383.4008,472.1997,415.3373,427.0213,388.8534,408.3268,439.4476,347.224,420.201,372.8862,372.8862,498.4521,429.448,461.1526,450.8952,475.1399
Australia,0000543,03,1997,Female,None,One or two times,1,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,One,Two,Two,26-100 books,NA,NA,02,03,03,Never or hardly ever,Once or twice a month,Every day,462.0735,427.8003,472.1997,483.1048,490.8942,441.0422,485.4417,485.4417,464.4103,465.1893,478.4312,486.9995,515.0413,478.4312,492.4521,455.0631,475.3155,501.7993,469.084,455.0631,506.473,522.0517,525.1675,511.1466,505.694,533.7358,483.8838,511.9255,463.6314,494.7889,539.9673,485.4417,518.157,466.7472,496.3468,555.546,511.9255,536.0726,472.9787,507.2519,514.0815,480.7204,489.4578,558.5628,599.0726,584.241,528.2917,540.414,562.7937,601.0257
Australia,0000079,07,1996,Female,None,None,1,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,One,Three or more,One,101-200 books,Agree,Agree,98,02,02,Once or twice a month,Never or hardly ever,Once or twice a month,544.8746,501.2541,545.6535,507.4856,530.8537,490.349,471.6545,475.5492,522.2854,465.423,510.6013,502.812,464.644,540.201,477.886,505.9277,491.1279,467.7598,555.7797,478.6649,466.2019,495.0226,440.497,515.275,475.5492,474.7702,516.8328,510.6013,505.9277,574.4742,435.0444,471.6545,434.2655,470.8755,531.6327,470.8755,533.9695,498.1383,534.7484,558.8955,603.2825,544.5035,511.1425,584.219,538.149,587.2249,535.9381,502.3685,548.9929,564.8452
Australia,0000546,03,1997,Female,One or two times,None,1,Yes,No,No,No,No,No,<ISCED level 2>,NA,Two,Two,One,One,Two,101-200 books,Disagree,Disagree,02,02,02,Once or twice a month,Never or hardly ever,Almost every day,515.8202,560.2197,550.0935,543.862,549.3145,624.0925,569.5669,570.3458,521.2728,542.3041,583.5878,543.083,539.1883,496.3468,502.5783,553.2092,489.3363,496.3468,472.9787,492.4521,680.176,631.8819,622.5347,565.6722,594.4929,525.9464,560.9986,568.788,504.9151,518.157,576.5773,571.9037,614.7453,506.473,539.9673,609.2927,647.4607,636.5555,587.4825,581.251,599.0726,588.7466,611.7816,567.3002,568.0945,584.4275,624.5244,606.8072,580.6975,596.5498
Australia,0000272,03,1997,Female,None,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Three or more,More than 500 books,NA,NA,06,06,05,Every day,Every day,Every day,530.1527,488.869,565.2049,555.8576,524.7001,483.4164,481.0796,520.8054,502.8899,488.09,463.164,467.8377,509.1214,469.3955,460.8272,534.8263,544.9525,583.8994,548.0682,519.2475,514.5739,516.9107,541.0578,525.479,509.9003,550.405,551.9629,491.9847,527.0369,584.6783,604.9307,610.3832,546.5104,565.9838,658.6774,562.868,552.7419,519.2475,538.721,587.794,557.6891,459.1946,586.2842,516.385,538.6256,523.909,482.8795,568.6684,550.9511,556.5461
Australia,0000657,12,1996,Male,None,None,1,Yes,Yes,Yes,No,No,No,"<ISCED level 3B, 3C>",<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,Three or more,11-25 books,NA,NA,02,04,07,Once or twice a week,Once or twice a week,Every day,330.7447,386.8282,340.0919,357.2285,361.9022,286.3452,305.8187,331.5236,270.7665,307.3765,360.3443,381.3756,400.849,356.4496,370.4705,310.4923,312.8291,371.2494,284.7874,284.7874,373.5862,378.2599,405.5227,354.8917,362.6811,357.2285,391.5018,373.5862,300.3661,339.313,338.534,415.6489,371.2494,322.9553,322.1764,366.5758,407.0805,409.4174,340.0919,333.8604,374.4099,372.0041,349.5496,370.4002,337.5204,356.9937,368.1835,344.8713,346.73630000000003,339.2764
Australia,0000034,05,1996,Male,One or two times,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,NA,Three or more,Three or more,Two,101-200 books,Strongly agree,Strongly agree,02,03,02,Every day,Never or hardly ever,Every day,617.16,605.4759,593.0129,583.6657,635.0756,627.2862,633.5177,653.7701,633.5177,629.623,628.8441,627.2862,652.2122,627.2862,632.7387,619.4968,667.7909,670.9067,667.7909,640.5281,621.8336,625.7283,638.9702,625.7283,605.4759,582.8867,601.5812,611.7074,601.5812,614.0442,595.3497,586.7814,617.16,586.7814,641.3071,640.5281,638.1913,649.0964,638.1913,665.4541,578.1841,582.1939,592.6192,567.7589,655.1709,580.9772,576.3148,614.5468,577.2473,668.6311
Australia,0000182,10,1996,Female,None,None,1,Yes,NA,NA,NA,NA,NA,<ISCED level 2>,"<ISCED level 3B, 3C>",Three or more,Three or more,Three or more,Three or more,Three or more,26-100 books,Agree,Agree,03,05,03,Almost every day,Every day,Every day,395.0849,395.0849,394.306,367.0432,356.138,331.991,370.1589,329.6542,331.212,367.8221,333.54880000000003,359.2538,334.3278,340.5593,343.675,433.2528,427.0213,402.8743,412.2215,418.453,399.7585,437.9265,392.7481,410.6637,427.0213,335.1067,334.3278,346.0118,356.138,327.3173,386.5166,395.0849,379.5062,423.1267,361.5906,365.4853,430.916,395.0849,399.7585,362.3695,426.7073,386.9918,411.6154,448.1537,404.4667,440.6378,402.4058,415.4606,442.5028,432.2454
Australia,0000045,06,1996,Female,None,None,1,Yes,Yes,No,No,No,No,<ISCED level 2>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Two,26-100 books,NA,NA,05,02,02,Almost every day,Never or hardly ever,Every day,573.2279,541.2915,538.1757,564.6596,589.5856,581.7962,572.449,588.0277,629.3114,556.8702,558.4281,521.818,532.7232,591.9224,514.0287,512.4708,512.4708,517.9234,568.5543,463.3977,588.8067,550.6387,578.6805,592.7014,559.986,522.597,552.1966,531.1653,534.281,511.6919,542.0704,569.3332,525.7127,569.3332,528.8285,554.5334,581.0173,584.133,591.1435,549.0809,602.9648,576.7525,588.6672,647.4461,631.5599,658.094,603.0772,601.2122,697.2585,687.9336
Australia,0000613,03,1997,Female,Three or four times,One or two times,1,Yes,Yes,Yes,Yes,NA,NA,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Two,Two,Two,101-200 books,Disagree,Disagree,04,05,04,Almost every day,Once or twice a week,Almost every day,455.9199,445.0148,432.5518,397.4996,451.2463,451.2463,431.7729,434.1097,410.7415,416.973,431.7729,420.8677,399.0575,432.5518,409.9626,506.5509,440.3412,452.8042,434.1097,446.5727,455.141,484.7406,438.7833,471.4987,443.4569,395.1628,396.7207,376.4683,393.6049,450.4674,409.9626,413.8573,422.4256,442.678,511.2245,464.4882,479.2881,433.3307,438.7833,515.8981,526.7904,514.8758,478.3375,487.8692,495.018,472.8087,466.2812,484.931,473.7411,446.699
Australia,0000238,04,1997,Male,None,None,1,Yes,NA,Yes,Yes,NA,NA,NA,NA,Three or more,Three or more,Three or more,Two,Two,101-200 books,Agree,Agree,02,01,01,Never or hardly ever,Never or hardly ever,Once or twice a month,406.5353,427.5666,456.3873,463.3977,457.1662,418.9983,446.2611,518.7023,483.6501,473.5239,380.8303,393.2933,459.503,418.9983,430.6823,426.0087,467.2924,539.7336,470.4082,471.966,463.3977,466.5135,520.2602,495.3342,488.3237,471.966,422.114,421.3351,447.04,462.6188,524.1549,460.282,442.3664,467.2924,466.5135,485.208,430.6823,417.4404,479.7554,497.671,338.3224,382.4293,362.3807,379.2216,355.9652,403.5248,425.9045,448.2842,457.6091,447.3517
Australia,0000658,09,1996,Male,None,None,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 2>,<ISCED level 2>,Three or more,Two,One,Two,One,26-100 books,NA,NA,03,02,02,Never or hardly ever,Never or hardly ever,Almost every day,599.7118,521.0391,539.7336,597.375,578.6805,583.3541,545.1862,604.3854,541.2915,563.8807,537.3968,488.3237,556.8702,492.9974,514.0287,567.7754,542.8494,605.1644,546.744,558.4281,562.3228,546.744,593.4803,560.7649,575.5647,524.9338,583.3541,566.2175,507.7972,549.8598,558.4281,605.1644,554.5334,517.1444,586.4699,573.2279,641.7744,591.1435,558.4281,595.8171,577.302,558.8573,538.0067,561.2631,567.6787,623.5919,560.1828,576.9675,612.4021,595.6173
Australia,0000332,04,1997,Female,None,None,3,Yes,Yes,No,Yes,No,No,<ISCED level 2>,<ISCED level 2>,Three or more,Two,Three or more,Three or more,One,101-200 books,NA,NA,05,06,06,Almost every day,Every day,Every day,357.4622,389.3987,381.6093,390.9565,407.3142,423.6719,399.5248,427.5666,449.3768,461.0609,362.9148,322.41,362.9148,398.7459,401.0827,387.0618,364.4727,388.6197,443.1453,459.503,416.6615,373.041,408.8721,415.8825,433.0192,407.3142,433.7981,412.7668,439.2507,392.5144,390.1776,391.7355,369.9252,388.6197,348.8939,429.9034,465.7345,447.819,482.8712,440.8085,425.8336,447.28,502.8817,455.2231,443.3084,377.4151,408.1872,448.2842,397.9299,416.5796
