state,schtype,yr,birthmonth,birthyr,gender,desk,room,computer,internet,solarpanels,tvs,cars,music_instr,books,birthcnt,mother_birthcnt,father_birthcnt,test_anxiety,ambitious,prefer_team,make_friends_easy,tardy,science_fun,breakfast,work_pay,sport,internet_use,install_software,outhours_study,math_time,read_time,science_time,belong,anxtest,motivat,language,home_edres,home_poss,wealth,stuweight,math,science,read
TAS,Gov,Y10,3,2000,male,1,1,1,1,0036002,4,4,4,3,1,1,1,2,2,2,3,1,3,1,2,2,7,3,NA,250,350,250,-1.0362,0.3964,-1.4246,313,-0.5199,0.3125,0.5452,5.72744,531.9129,558.3529,522.6913999999999
VIC,Catholic,Y10,1,2000,female,1,1,1,1,0036002,3,4,3,4,1,1,1,2,4,3,3,1,2,1,2,1,3,2,8,210,210,210,-0.8144,-0.4753,0.5387,313,-0.1108,0.9354,1.3508,24.00032,495.18949999999995,470.96189999999996,494.46990000000005
VIC,Catholic,Y10,3,2000,male,1,1,1,1,0036002,4,4,4,4,1,1,1,2,2,3,2,1,3,2,2,1,5,3,2,375,225,225,0.6642,-0.5306,-0.2803,313,1.1563,0.6527,0.6591,21.89477,619.1124000000001,680.1222000000001,625.1409
VIC,Catholic,Y10,6,1999,female,1,1,1,1,0036002,4,3,4,3,1,1,1,3,4,4,1,2,1,2,1,1,4,4,NA,280,280,140,0.0951,0.2594,0.2405,313,1.1563,1.5808,1.0952,22.78093,404.02039999999994,390.743,433.04569999999995
VIC,Catholic,Y10,5,1999,female,1,1,1,1,0036002,4,4,3,3,1,2,1,3,3,4,2,1,1,1,2,1,NaN,NaN,NA,280,280,280,0.1516,0.6538,0.075,313,-0.1108,0.423,0.7656,22.78093,423.53240000000005,421.2723,390.6461
VIC,Catholic,Y10,6,1999,female,1,1,2,1,0036002,3,3,2,1,1,1,1,3,3,3,3,4,3,2,1,1,6,3,8,315,210,210,-1.2158,0.5209,-0.8133,313,-1.4432,-0.8917,-0.0638,22.78093,326.4778,306.0893,300.7689999999999
VIC,Catholic,Y10,3,2000,female,2,1,1,1,0036002,2,4,1,4,1,1,1,3,3,2,2,1,4,2,2,1,NA,NaN,23,210,210,210,0.9357,0.9468,0.1111,313,-1.2004,-0.0421,0.6743,22.78093,321.9151,354.7043,368.5931999999999
VIC,Catholic,Y10,9,1999,female,1,1,1,1,0036001,4,3,3,5,1,1,1,2,3,2,4,2,3,1,2,1,3,NaN,11,210,210,210,-1.7201,0.4382,0.8598,313,1.1563,0.8566,0.1228,22.78093,519.2230999999999,550.9454000000001,554.1850000000001
VIC,Catholic,Y10,3,2000,female,1,1,1,1,0036001,4,4,4,4,2,2,2,4,2,4,1,4,2,2,1,1,6,3,8,210,210,210,0.7279,2.5493,-0.5996,313,-1.1023,0.8779,0.6203,22.78093,421.19079999999997,439.37399999999997,438.08720000000005
VIC,Catholic,Y10,3,2000,female,1,1,2,2,0036002,4,3,2,3,1,1,1,2,3,2,3,2,3,2,1,2,5,1,NA,210,210,210,-1.4311,-0.1433,-0.5204,313,-1.7275,-1.4379,-0.7978,22.78093,412.1128,469.0071999999999,481.0331
VIC,Catholic,Y10,9,1999,male,2,1,1,1,0036002,4,4,1,4,1,1,1,2,3,3,2,1,4,1,1,1,7,4,7,210,280,280,0.6642,-0.6871,-0.1651,313,-1.4545,-0.2579,0.5589,22.02528,505.3688,499.4794,483.7054
VIC,Catholic,Y10,7,1999,male,2,1,1,1,0036002,4,4,4,2,1,1,1,4,3,4,2,1,2,1,1,1,4,3,NA,300,300,300,0.0248,1.8135,0.4631,313,-2.1806,0.2301,1.4158,22.02528,466.92659999999995,488.5079999999999,489.58459999999997
VIC,Catholic,Y10,10,1999,male,1,1,2,1,0036001,4,4,1,6,1,1,1,1,3,3,1,1,3,1,1,1,NaN,NaN,13,210,210,210,2.5915,-2.505,-0.439,313,-0.6281,0.857,1.1112,22.02528,442.56000000000006,511.66940000000005,513.6464000000001
VIC,Catholic,Y10,8,1999,male,1,1,1,1,0036001,4,3,3,3,1,1,1,3,3,4,2,1,2,1,2,1,6,2,3,210,210,210,-0.6837,0.8425,-0.1651,313,-0.1108,0.674,1.4821,22.02528,388.74289999999996,420.68199999999996,418.95329999999996
VIC,Catholic,Y10,11,1999,male,1,1,1,1,0036002,4,4,3,4,1,1,1,3,2,4,1,2,1,1,1,1,2,3,27,225,225,225,0.3998,-0.2039,-0.5996,313,-0.6303,0.6006,1.2686,22.02528,477.84849999999994,507.1326,473.46799999999996
VIC,Catholic,Y10,10,1999,male,1,1,1,1,0036002,4,3,4,4,1,1,1,3,3,4,1,1,2,1,1,1,3,3,16,210,210,210,-0.3133,0.5209,-0.1651,313,0.0321,0.0865,0.13,22.02528,429.48549999999994,467.9153,467.7049
WA,Gov,Y10,10,1999,female,1,1,1,1,0036001,2,2,4,5,2,2,2,3,4,2,3,1,3,1,2,1,7,3,7,240,240,240,-0.5064,0.0031,1.8543,313,1.1563,0.9199,-0.156,23.54378,682.7591,736.7006,720.2407000000001
WA,Gov,Y10,10,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,23.54378,421.0138,444.2434,434.36589999999995
WA,Gov,Y10,3,2000,female,1,1,1,1,0036002,2,2,1,3,2,2,2,3,4,3,2,1,3,1,2,1,7,3,19,240,240,240,-0.1862,-0.1679,1.8543,415,1.1563,-0.5529,-0.9841,23.54378,586.2937,620.548,613.164
WA,Gov,Y10,7,1999,female,1,1,1,1,0036002,4,3,4,3,2,2,2,3,4,3,1,1,4,1,2,2,7,4,23,240,240,240,1.5043,1.1311,1.8543,313,1.1563,0.5449,0.311,23.54378,628.8624000000001,673.5346999999999,643.8369
WA,Gov,Y10,7,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,23.54378,474.1768,514.6838,476.691
WA,Gov,Y10,4,2000,female,1,1,1,1,0036002,3,4,3,6,1,1,1,2,4,2,2,1,3,1,2,1,NA,NA,6,240,240,240,-0.4725,-0.2729,1.0385,313,1.1563,1.9105,1.2071,23.54378,506.52470000000005,570.3226999999999,545.5967
WA,Gov,Y10,2,2000,female,1,2,1,1,0036001,3,3,4,3,1,2,2,3,3,3,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5306,-0.2006,313,1.1563,0.287,0.0077,23.54378,602.7769,657.3423,617.0402999999999
WA,Gov,Y10,9,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,23.54378,566.589,629.1303,582.8362000000001
WA,Gov,Y10,3,2000,male,1,1,1,1,0036001,3,2,4,3,2,2,2,4,4,2,2,1,4,2,2,1,5,NA,13,240,240,240,0.9646,0.5231,1.8543,641,0.0321,0.1598,0.1095,24.3245,497.4766999999999,553.4104,492.8487
WA,Gov,Y10,10,1999,male,1,1,1,1,0036001,4,NA,1,2,2,2,2,2,4,3,2,1,3,1,2,1,6,4,14,240,240,240,-0.4725,-0.2154,0.959,801,-0.7218,-0.0448,0.729,24.3245,506.7278000000001,466.04830000000004,412.80609999999996
WA,Gov,Y10,12,1999,male,1,1,1,1,0036002,4,3,2,2,2,2,2,3,4,2,1,1,4,1,1,1,5,4,22,240,240,240,1.5611,0.8531,1.8543,313,0.0321,0.2117,0.8498,24.3245,420.2701,431.7589000000001,413.7219
WA,Gov,Y10,9,1999,male,1,1,1,1,0036001,3,2,2,2,2,2,2,4,3,3,1,1,3,1,2,1,4,4,12,200,200,200,2.5915,1.9474,0.8598,641,1.1563,0.3993,0.5162,24.3245,576.7371,597.7064,561.1988000000001
WA,Gov,Y10,1,2000,male,1,1,1,1,0036001,4,3,3,5,1,1,1,2,3,4,2,4,3,1,2,2,NA,NA,2,240,240,240,-0.082,-0.2154,-1.0795,313,1.1563,0.8349,0.9333,24.3245,568.7892999999999,660.4417,553.8441999999999
WA,Gov,Y10,1,2000,male,1,1,1,1,0036002,4,3,1,4,1,1,1,2,2,2,3,1,4,1,2,2,NA,NA,5,240,240,240,-0.6467,-0.308,-0.0056,313,1.1563,0.3735,0.8551,24.3245,606.8294,697.3358999999999,630.5593
WA,Gov,Y10,9,1999,male,1,1,1,1,0036001,3,4,2,3,NA,2,2,3,3,3,1,1,4,1,2,2,7,4,28,240,240,240,-0.1786,0.358,-1.1209,641,1.1563,0.3539,0.7892,24.3245,574.5126,606.6180999999999,542.6881999999999
WA,Gov,Y10,10,1999,female,1,1,1,1,0036002,3,3,2,5,2,2,2,4,4,2,2,1,4,1,2,2,NA,NA,16,180,180,540,-0.1114,1.1338,1.8543,313,1.1563,0.6476,-0.2328,22.59046,517.0736,609.1156,558.7919
WA,Gov,Y10,5,1999,male,1,1,1,1,0036002,4,3,2,3,2,2,2,2,3,4,4,2,3,1,1,1,6,3,NA,240,240,0,-2.0945,-0.6448,-0.1651,313,1.1563,0.5128,0.5613,22.59046,535.8118,554.8534999999999,496.5969
WA,Gov,Y10,6,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,22.59046,484.2963,501.32349999999985,459.2365
WA,Gov,Y10,6,1999,male,1,1,1,1,0036001,2,3,4,3,2,2,2,3,3,3,3,1,3,1,2,1,5,NA,8,240,240,480,-0.5064,0.0752,0.1218,313,1.1563,0.4752,0.2963,22.59046,611.5494000000001,647.7981,600.6655000000001
WA,Gov,Y10,10,1999,female,2,1,1,1,0036002,4,4,1,2,1,1,1,3,3,3,1,1,3,1,2,1,NA,NA,4,240,240,240,1.5043,1.1199,1.3961,313,-0.6655,-0.525,0.0402,1.22222,443.1469,461.1001,470.9288
WA,Gov,Y10,4,2000,female,1,1,1,1,0036001,4,4,2,1,1,1,1,3,3,4,2,1,2,1,2,1,NA,NA,11,240,240,240,0.0248,-0.1593,-0.5204,313,0.0321,0.2667,0.9614,1.22222,437.37399999999997,463.71909999999997,453.7290999999999
WA,Gov,Y10,8,1999,male,1,1,1,1,0036002,4,NA,4,4,1,1,1,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2947,-0.5306,0.1218,313,1.1563,0.597,0.2754,1.22222,451.7608,522.8562000000001,427.42300000000006
WA,Gov,Y10,3,2000,male,1,1,1,1,0036002,4,3,1,3,1,1,1,3,3,3,2,1,NA,NA,NA,NA,NA,NA,23,240,240,240,0.3171,0.7291,0.1111,313,-1.3733,0.2193,1.6947,1.22222,490.20820000000003,491.625,483.66619999999995
WA,Gov,Y10,5,1999,female,2,1,1,1,0036002,4,2,4,5,1,1,1,2,3,3,2,2,NA,NA,NA,NA,NA,NA,15,180,180,0,-0.3381,-0.9464,0.1717,313,-0.1639,0.8972,0.088,1.22222,496.851,535.562,483.72120000000007
VIC,Catholic,Y10,1,2000,female,1,1,1,1,0036001,4,2,1,3,1,2,1,3,4,4,2,1,3,1,2,1,7,3,13,225,225,135,0.4638,0.2495,1.8543,313,-0.0057,0.5039,1.2935,36.71043,553.6204,575.6365,609.7647000000001
VIC,Catholic,Y10,1,2000,female,1,1,1,1,0036001,3,3,1,3,1,2,2,4,NA,2,4,2,3,2,2,2,6,3,NA,250,300,200,-1.2345,2.5493,1.5074,329,0.0321,0.1297,0.337,36.71043,539.0872,605.8968000000001,602.6542999999999
VIC,Catholic,Y10,3,2000,male,2,1,1,1,0036002,4,4,4,4,1,2,1,2,3,4,1,1,2,2,2,2,7,4,22,200,250,150,0.7934,-0.5644,-1.3691,313,-1.1264,0.5735,0.8887,36.71043,413.8771,456.9049999999999,410.9243
VIC,Catholic,Y10,8,1999,female,1,1,1,1,0036001,4,3,4,3,1,2,2,3,3,3,2,1,3,1,1,1,3,2,15,250,250,250,-1.3232,0.0752,-0.1651,313,-0.5343,0.8703,0.8808,32.88769,454.7128000000001,430.6472,486.8933
VIC,Catholic,Y10,2,2000,female,1,1,1,1,0036002,4,4,3,3,1,1,1,2,2,4,2,1,3,1,2,1,4,3,12,200,200,200,-0.3381,-0.6871,-0.5996,313,0.0321,0.9257,1.4029,32.88769,515.9381999999999,552.5928,540.6872999999999
VIC,Catholic,Y10,10,1999,female,1,1,1,1,0036002,4,3,4,4,2,2,2,3,3,3,1,2,3,1,2,1,6,2,15,200,200,200,-0.654,0.7993,1.3961,313,-0.7026,0.5971,0.0312,32.88769,436.03369999999995,392.3651999999999,408.25329999999997
VIC,Catholic,Y10,5,1999,female,1,1,1,1,0036002,4,3,2,3,1,1,1,3,3,3,2,1,3,2,2,2,6,3,28,250,250,250,-0.3381,0.5209,-0.1651,313,1.1563,0.9599,0.3829,32.88769,463.1651,525.2798,524.7459
VIC,Catholic,Y10,2,2000,female,1,1,1,1,0036002,4,3,1,5,1,1,1,2,3,3,2,1,3,2,1,NA,6,2,29,300,300,0,-0.3381,0.5175,0.8598,313,-1.0509,0.0079,0.2239,32.88769,561.7423,589.2992,610.3817
VIC,Catholic,Y10,4,2000,female,NA,1,1,1,0036001,3,4,3,4,1,1,1,4,3,2,3,1,2,1,1,1,6,2,26,350,350,250,-1.1467,1.0051,0.8101,313,-0.0082,1.2679,1.03,32.88769,371.78729999999996,411.3161,432.5679999999999
VIC,Catholic,Y10,8,1999,female,1,1,1,1,0036002,4,4,2,2,1,1,1,3,3,2,2,1,2,1,1,1,4,2,13,150,150,150,-0.3381,0.8425,1.3961,313,1.1563,0.2793,0.2695,32.88769,532.8466,587.6411999999999,577.7365000000001
VIC,Catholic,Y10,10,1999,female,1,1,1,1,0036001,3,4,4,2,NA,2,2,3,3,4,1,2,3,1,1,1,4,1,29,250,200,200,-0.0744,-0.0345,0.4631,313,0.0659,0.4733,0.1027,32.88769,402.2617,454.5616,498.26980000000015
VIC,Catholic,Y10,9,1999,male,1,1,1,1,0036002,4,3,3,2,1,1,1,3,3,3,2,2,2,2,2,2,6,2,12,250,250,150,-0.5942,0.2594,-0.0712,313,-0.5343,0.4525,1.1463,33.05194,420.80640000000005,467.1254,505.16859999999997
VIC,Catholic,Y10,4,2000,male,1,1,1,1,0036001,4,4,3,5,1,2,2,2,3,3,2,2,3,2,1,2,6,2,24,225,225,0,0.6642,-0.2729,0.1111,313,-0.1108,2.0911,2.3612,33.05194,600.2616999999999,628.8648000000001,637.5107
VIC,Catholic,Y10,12,1999,male,1,1,1,1,0036001,4,3,4,5,1,1,1,3,3,2,2,2,3,1,2,1,4,3,30,400,300,200,0.4906,0.0157,0.8101,313,1.1563,1.6204,0.8834,33.05194,500.84489999999994,563.1724,514.7188
VIC,Catholic,Y10,8,1999,male,2,1,1,1,,4,4,1,4,1,1,1,3,3,4,1,1,1,1,1,1,3,2,NA,200,200,0,0.5347,1.0461,-0.1651,313,-1.1264,-0.1259,0.3919,33.05194,396.4488,435.064,402.2641
VIC,Catholic,Y10,7,1999,male,1,1,1,1,0036002,4,4,2,4,1,1,1,2,3,3,1,1,4,1,2,1,7,4,36,150,150,50,-0.0345,0.0244,0.1218,313,1.1563,0.8192,1.2607,33.05194,413.73979999999995,398.43289999999996,386.8533
SA,Catholic,Y10,10,1999,female,1,1,1,1,0036002,3,4,4,4,1,1,1,3,4,2,2,2,4,2,2,1,4,1,6,225,225,225,0.6642,0.7186,1.8543,313,-0.5343,0.3427,0.7114,7.93439,612.0919,637.5162,657.4954
SA,Catholic,Y10,11,1999,female,1,1,1,1,0036002,4,4,3,5,1,2,2,3,3,2,2,2,2,2,2,2,6,3,8,225,225,225,-0.3381,0.5209,-0.1651,313,1.1563,1.4243,1.2699,7.93439,548.7352,583.4945,513.6266
SA,Catholic,Y10,3,2000,female,1,1,1,1,0036001,4,3,3,3,NA,1,1,3,3,4,2,1,2,1,1,1,5,3,14,225,225,225,-0.3381,0.5209,-0.1651,313,1.1563,1.528,1.8579,7.93439,389.7178,405.12299999999993,475.8322999999999
SA,Catholic,Y10,11,1999,female,1,1,1,1,0036002,4,4,4,5,1,1,1,2,4,2,2,1,3,1,2,1,5,3,40,225,225,225,0.3171,-0.4331,1.8543,313,1.1563,1.9686,1.2544,7.93439,638.8606,662.4828,623.6059
SA,Catholic,Y10,8,1999,female,2,1,1,1,0036002,4,3,1,1,1,1,1,3,4,3,2,2,3,1,1,1,5,3,20,225,225,225,0.2947,-0.235,1.8543,313,-1.4237,-0.5138,0.5253,7.93439,366.81530000000004,381.33959999999996,458.5183
SA,Catholic,Y10,11,1999,female,1,1,1,1,0036002,4,2,4,6,1,2,1,3,3,2,2,2,1,1,1,1,5,1,12,225,225,225,-0.6161,0.7186,0.8101,313,0.0321,0.4877,0.0886,7.93439,399.52990000000005,416.9345,480.5114
SA,Catholic,Y10,6,1999,female,1,1,1,1,0036001,4,3,1,1,1,1,1,4,3,3,2,4,1,1,2,1,7,4,NA,200,200,200,-0.358,2.5493,1.2516,313,1.1563,0.8773,1.8376,7.93439,374.1297,327.8789,314.3946
SA,Catholic,Y10,3,2000,male,1,1,1,1,0036001,4,3,3,3,1,1,2,3,3,3,2,1,3,1,2,2,7,3,5,225,225,225,-0.5753,-0.0345,-0.1651,313,0.1927,0.9977,1.0559,7.77533,595.9227,661.0313,615.7991
SA,Catholic,Y10,12,1999,male,1,1,1,1,0036001,4,4,2,3,1,2,2,3,3,4,2,4,3,1,2,1,7,3,14,225,225,225,-0.3381,1.3418,-0.4849,801,1.1563,1.8787,2.0714,7.77533,524.7498,474.99840000000006,486.79169999999993
SA,Catholic,Y10,6,1999,male,1,1,1,1,0036001,4,4,3,3,1,2,1,2,4,2,1,1,3,1,1,1,5,1,8,225,225,225,1.0269,-0.4331,0.5539,313,1.1563,1.7812,3.0035,7.77533,460.53780000000006,456.7554,491.0182
SA,Catholic,Y10,6,1999,male,1,1,1,1,0036001,4,4,4,3,1,1,1,3,NA,3,2,1,3,1,2,1,4,3,12,225,225,225,0.4597,-0.5874,-1.188,313,0.0321,0.6493,0.8451,7.77533,432.3482,460.65719999999993,412.28499999999997
SA,Catholic,Y10,1,2000,male,1,1,1,1,0036002,4,4,1,3,1,1,1,3,3,3,1,2,2,NaN,NaN,NaN,NaN,NaN,16,225,225,225,-0.1613,-0.1679,-0.1651,313,0.0321,0.8754,1.7312,7.77533,516.7642000000001,510.8657000000001,516.6904000000001
SA,Catholic,Y10,1,2000,male,1,1,1,1,0036002,4,3,1,3,1,1,2,2,3,4,3,2,2,1,2,1,6,3,NA,180,180,180,-0.9024,-0.6876,-0.1651,313,1.1563,-0.1047,0.1079,7.77533,501.4796,524.9658999999999,515.9774000000001
SA,Catholic,Y10,11,1999,male,1,1,1,1,0036001,4,4,2,5,1,1,1,3,3,3,2,1,3,1,2,2,5,3,13,450,450,450,0.6642,0.0647,0.1609,313,0.0321,1.0825,1.0754,7.77533,499.9576,517.7771,465.4686
SA,Catholic,Y10,9,1999,male,1,1,1,1,,4,3,4,4,1,2,2,4,4,4,1,1,2,1,2,1,4,3,26,360,360,360,0.5599,0.3712,-0.37,313,1.1563,2.0796,1.8563,7.77533,470.7522,393.64770000000004,389.8871
SA,Catholic,Y10,3,2000,male,1,1,1,1,0036002,3,3,1,4,1,2,1,3,3,2,3,3,3,1,2,2,4,3,10,225,225,225,-0.5064,0.4415,0.4631,313,1.1563,0.6349,0.6905,7.77533,546.4697,582.1424,571.1668
SA,Catholic,Y10,5,1999,female,1,1,1,1,0036001,4,4,4,3,1,1,1,3,3,3,2,1,3,1,2,1,4,3,4,225,225,450,-1.3121,1.0243,1.3961,313,0.0321,0.9753,1.3428,7.93439,513.8083,510.60519999999997,515.2629
NT,Ind,Y10,10,1999,female,1,1,1,1,0036002,4,3,2,1,2,2,2,3,4,3,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.2067,0.7993,1.8543,313,0.0321,-0.4248,-0.3823,1.53993,355.98190000000005,358.25429999999994,400.54560000000004
NT,Ind,Y10,11,1999,female,1,1,1,1,0036002,4,4,4,4,1,1,1,4,3,3,2,1,2,NA,NA,NA,6,3,NA,225,225,225,-0.6138,1.4098,-0.4849,313,-0.5343,0.8675,1.4029,1.53993,476.4497,486.16420000000005,480.8513
NT,Ind,Y10,8,1999,female,1,1,1,1,0036001,4,3,4,4,1,2,1,3,4,1,2,1,2,1,2,2,3,NA,NA,225,225,225,-0.4725,0.5043,0.9799,313,-0.5343,1.2382,1.3147,1.53993,459.81149999999997,473.41140000000007,510.1516
NT,Ind,Y10,1,2000,female,1,1,1,1,0036001,3,4,4,3,1,2,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,1,225,225,225,0.9357,-0.2729,-0.8771,313,0.0321,1.1047,1.9945,1.53993,487.0902000000001,528.7027,539.8252
NT,Ind,Y10,10,1999,female,2,1,1,1,0036002,2,3,4,6,1,1,1,4,3,3,1,1,4,2,2,1,4,NaN,4,225,225,225,1.0269,1.7952,-0.4849,313,-1.3957,0.0701,0.3462,1.53993,533.1639000000001,564.3675,584.9460000000001
NT,Ind,Y10,1,2000,female,1,2,1,1,0036001,2,3,4,6,1,1,1,2,4,3,2,1,3,1,2,1,4,3,8,225,225,225,-0.3381,-1.7201,0.9799,313,1.1563,1.878,1.0474,1.53993,547.7819,597.297,629.9488999999999
NT,Ind,Y10,4,2000,female,1,1,1,1,0036002,3,3,4,4,1,1,1,4,3,4,2,1,1,NA,NA,NA,5,NA,NA,225,225,225,-0.8516,1.7952,-0.4849,313,0.0321,0.7253,0.9344,1.53993,459.74000000000007,463.7339,445.5499
NT,Ind,Y10,12,1999,female,1,1,1,1,0036001,4,3,3,2,2,2,1,3,3,3,2,1,2,2,2,1,4,NaN,NA,NA,NA,NA,-0.4725,0.5209,-0.1651,801,0.0321,0.2846,0.3875,1.53993,349.0516,359.5652999999999,408.4063
NT,Ind,Y10,9,1999,female,1,1,1,1,0036001,2,2,1,3,2,2,2,2,3,3,3,1,NaN,NaN,NaN,NaN,NaN,NaN,16,225,225,225,-0.7104,-0.2729,0.4631,313,-0.7218,-0.3299,-0.8524,1.53993,486.3992,551.8256,564.7529000000001
NT,Ind,Y10,10,1999,female,1,1,1,1,0036001,3,2,4,6,2,2,1,3,4,4,1,1,4,2,1,1,1,1,19,175,175,175,-0.0193,1.4394,1.8543,801,1.1563,1.9633,0.9591,1.53993,336.826,366.1239,416.7942
NT,Ind,Y10,11,1999,female,2,1,1,1,0036002,4,4,3,5,1,2,1,2,3,3,2,1,NaN,NaN,NaN,NaN,NaN,NaN,40,300,300,300,-0.8616,-0.9024,-0.1651,313,-1.5169,0.7231,1.2994,1.53993,360.18,397.9739,435.1803
NT,Ind,Y10,10,1999,male,1,1,1,1,0036001,4,4,4,3,2,2,2,2,3,4,1,1,3,1,1,1,6,3,28,225,225,225,1.5611,-0.6871,1.3961,313,1.1563,1.8778,1.5095,1.6469800000000001,575.3288,546.1761999999999,510.2994
NT,Ind,Y10,2,2000,male,1,1,1,1,0036002,2,3,1,4,1,2,1,4,4,3,2,2,4,2,2,2,7,4,NA,225,225,225,-0.9454,1.0605,1.8543,313,1.1563,0.3243,0.3196,1.6469800000000001,581.9896000000001,625.1922,630.347
NT,Ind,Y10,4,2000,male,1,1,1,1,0036001,3,3,4,6,1,1,1,2,1,1,2,1,1,1,2,2,7,3,NA,135,180,90,-1.0329,-0.6871,-0.7235,313,1.1563,2.1346,1.2669,1.6469800000000001,465.2389,500.33540000000005,469.8366
NT,Ind,Y10,11,1999,male,1,1,1,1,0036001,4,3,4,6,1,1,1,1,3,3,3,1,NA,NA,NA,NA,6,NA,35,225,225,225,-0.5064,-2.505,-0.1651,313,1.1563,1.6853,0.8147,1.6469800000000001,532.2003000000001,544.0135,520.9648000000001
NT,Ind,Y10,7,1999,male,1,1,1,1,0036001,4,3,2,1,1,1,1,3,3,3,2,1,1,1,1,1,4,3,NA,0,0,0,-0.983,0.5209,-0.1651,313,1.1563,0.2931,0.4821,1.6469800000000001,491.0981,494.6097,435.2139000000001
NT,Ind,Y10,12,1999,male,1,1,1,1,,2,3,3,6,1,1,1,2,3,2,2,4,NA,NA,NA,NA,5,NA,NA,225,225,225,-0.3381,-0.308,0.8101,313,0.6829,1.3043,0.7643,1.6469800000000001,482.3268,514.0409000000001,469.9004
NT,Ind,Y10,6,1999,male,1,1,1,1,0036001,4,4,3,4,1,1,1,2,3,3,2,2,3,1,2,2,6,4,5,225,225,225,0.6642,-0.6871,-0.1651,313,1.1563,1.4636,1.5047,1.6469800000000001,547.1809999999999,562.9877,481.8982
NT,Ind,Y10,6,1999,female,1,1,1,2,0036001,4,3,1,3,1,1,1,3,2,4,2,1,1,NA,NA,NA,6,3,25,225,225,0,-0.4725,1.0016,-1.4159,313,0.0321,-0.2535,0.0342,1.53993,537.5977,568.6209000000001,561.7516
NT,Ind,Y10,6,1999,female,1,1,1,1,0036001,3,3,4,4,1,1,1,4,3,1,2,2,4,2,1,1,6,3,15,225,225,450,-0.3381,1.5125,0.8598,313,1.1563,0.7384,0.5415,1.53993,626.8145999999999,652.8622,607.6567000000001
NT,Ind,Y10,6,1999,male,1,1,1,1,,4,3,3,3,1,1,1,3,3,3,2,1,4,1,NA,NA,7,4,12,275,275,275,-0.1985,0.5209,0.1246,313,0.8021,1.0643,0.895,1.6469800000000001,529.6058,566.9246,536.6763
NT,Ind,Y10,7,1999,female,1,1,1,1,0036002,3,3,1,4,1,1,1,3,2,4,3,3,3,2,1,1,5,3,6,210,210,210,-0.9414,0.5209,-0.8771,463,-0.7218,0.6693,0.5851,2.7379,305.5496,340.6998,384.42330000000004
NT,Ind,Y10,11,1999,female,NA,1,NA,NA,,3,2,1,NA,1,1,1,3,3,4,1,1,3,1,2,1,NA,NA,NA,NA,NA,NA,0.2035,0.174,-0.1295,801,NA,-1.5228,-1.1741,2.7379,336.1618,342.6652,332.3259
NT,Ind,Y10,10,1999,female,1,1,1,1,0036001,4,4,3,2,1,1,1,4,3,2,1,4,3,1,1,1,7,NaN,NA,240,240,180,1.5611,1.3453,0.1218,313,0.0321,0.9139,0.9793,2.7379,279.53610000000003,303.4695,373.6791
NT,Ind,Y10,10,1999,female,1,1,1,1,0036002,3,4,1,3,1,1,1,3,NA,4,3,2,NA,NA,NA,NA,5,NA,4,225,225,225,-1.0137,1.3538,-0.5313,313,-0.5343,0.2313,0.7114,2.7379,382.51969999999994,378.10409999999996,376.52299999999997
NT,Ind,Y10,8,1999,male,NA,1,NA,NA,,3,3,NA,NA,1,1,1,3,NA,3,2,NA,3,1,2,1,NaN,NaN,NA,NA,NA,NA,-0.9388,-0.0436,-0.7928,313,NA,-0.7746,-0.6731,1.77923,404.41290000000004,395.7293,349.72799999999995
SA,Ind,Y10,3,2000,female,1,1,1,1,0036002,4,4,3,2,1,1,1,2,3,3,2,1,2,1,2,1,5,3,11,225,225,225,0.0248,-0.308,-0.2111,313,1.1563,0.9424,1.402,10.95105,506.4321,506.4937,556.3093
SA,Ind,Y10,4,2000,female,1,1,1,1,0036001,2,4,1,1,1,1,1,3,3,3,2,1,2,2,2,1,5,1,4,225,270,225,0.2947,-0.4221,-0.4849,313,0.0321,-0.1544,0.6285,10.95105,380.21840000000003,385.829,406.4978
